"id","category","city","country","cover","currency","date_online","description","external_id","is_online","lat","lng","location","price","price_unit","quantity","quantity_selector","supplier_email","title","url","_Conditionnement","_Région","_Brasserie","_Couleur de la bière","_Alcool %","_Amertume","_Gamme","_Contenant","_Volume","_Bière #1 du Pack","_Bière #2 du Pack","_L'avis d'Adopte Un Brasseur","_Bière #3 du Pack","_Bière #4 du Pack","_Bière #5 du Pack","_Bière #6 du Pack","_Caractéristiques","_Note Guide Hachette 2021","_Durée de l'abonnement","_Date de livraison"
"87391","Tropical Stout","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/67_dqir5_1489883691.png","EUR","2020-11-16 20:41:24","La BlackSky est une tropical Stout. Avec ses arômes torréfiés et fruités, cette bière naturellement Dark va t’exploser les papilles! HaStout’a la vista baby !
Arrivage le 10/12/2020","","1","48.848998","2.319394","19 Rue Pierre Leroux, 75007 Paris, France","24","6","0","","contact@1989brewing.com","BlackSky 6x33cl","https://www.adopteunbrasseur.fr/listing/4m7e9rq9d7e-1989-brewing-blacksky-noire-6x33cl","Carton de 6","Ile-de-France","1989 Brewing","Noire","7","Modérée","Nouveauté","Canette","33cl","","","","","","","","","","",""
"87386","Blonde Ale","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/17_wii95_902858667.png","EUR","2020-11-16 20:25:27","Une bière blonde classique et douce à fermentation haute. Légèrement houblonné avec Cascade pour une style moderne et super facile à déguster.

 Blonde opaque
 Malte (legerement fruite)
 Bière de soif
 Cascade, Centennial","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","20","6","15","","tiff@bigmtnbrew.co","Blonde 6x33cl","https://www.adopteunbrasseur.fr/listing/8fhe93iw25-big-mountain-brewing-blonde-blonde-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Blonde","4","Faible","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"86047","Hefeweizen","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/27_7soin_1477149029.png","EUR","2020-11-12 13:46:36","Bière Blanche de style Hefeweizen
- Malts : Pils , Blé, Munich, Caramel Malts
- Houblons : Saphir
- Levures : Weihenstephan 3068
C’est une bière de style ""Hefeweizen"", brassée dans la plus pure tradition bavaroise. D'une couleur orange opaque, que ce soit au nez ou en bouche, ce sont les arômes de banane mûre et de clou de girofle qui mènent la danse. La Weizenbier ou Weißbier est une bière essentiellement brassée en Bavière. Elle est nommée ainsi en raison de la couleur en surface après fermentation. Elle se distingue par un goût peu amer et une forte teneur en gaz.	","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","Blanche 6x33cl","https://www.adopteunbrasseur.fr/listing/sehsfn73sj5-brasserie-galibot-blanche-blanche-6x33cl","Carton de 6","Grand Est","Galibot","Blanche","5.3","Faible","Permanente","Bouteille en verre","33cl","","","Cette blanche déroute d'abord visuellement: sa robe est proche d'une blonde et plutôt opaque, ce qui titille notre rétine et invite notre nez à s'en rapprocher. Vous avez dit banane mûre? Et bien oui, on vous le confirme (d'avis d'un mangeur de banane quotidien depuis plus de 25 ans). En bouche, c'est léger, rond, frais...Bref, c'est bon, tout simplement.","","","","","","","",""
"85992","Dark Lagers - Vienna","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/33_lvko2_1852430278.png","EUR","2020-11-12 11:06:35","Bière ambrée de style Vienna Lager
- Céréales : Pils , Vienna, Munich, Caramel Malts
- Houblons : Herkules
- Levures : S189
Faisant partie de la gamme disponible à l’année, elle rejoint ses soeurs dans sa simplicité à se déguster. De style ""Vienna Lager"" et brassée dans la plus pure tradition de la fermentation basse, on la distingue par sa couleur ambrée et limpide, et ses arômes de malt, biscuit et caramel qui sont à l'honneur. Le houblonnage et l'amertume sont modérés, mais laisse toutefois découvrir de belles notes de fleurs blanches.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","Ambrée 6x33cl","https://www.adopteunbrasseur.fr/listing/1tzw514lwmj-brasserie-galibot-ambree-ambree-6x33cl","Carton de 6","Grand Est","Galibot","Cuivrée","5.5","Faible","Permanente","Bouteille en verre","33cl","","","L'Ambrée de chez Galibot est bien évidemment une bière de fermentation basse mais surtout de style Vienna-Lager. Comme toute bière de style germanique, on est en présente d'une bière précise aux parfums de malts légèrement caramélisés et une petite pointe florale qu'il faut aller chercher un peu en fin de bouche. C'est très bien exécuté, sans chichis et qui invite à y revenir.","","","","","","","",""
"85985","India Pale Ale","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/36_kzjgi_1457640961.png","EUR","2020-11-12 10:51:44","Bière blonde de type India Pale Ale
- Céréales : Pils, Pale Ale, Caramel Munich
- Houblons : Chinook, Cascade, Mosaic
- Levures : US-05
Notre India Pale Ale est inspirée par les bières du nouveau monde, sa robe est jaune, son nez évoque les fruits exotiques et les agrumes. En bouche l'amertume s'impose accompagnée par de belles notes citriques et une finale résineuse. Elle vient compléter cette gamme annuelle que nous proposons. Elle a décroché une Médaille d’Or au Frankfurt International Trophy 2020.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","IPA 6x33cl - Brasserie Galibot","https://www.adopteunbrasseur.fr/listing/a8kuwxs8tlt-ipa-6x33cl-brasserie-galibot","Carton de 6","Grand Est","Galibot","Rousse","6","Modérée","Permanente","Bouteille en verre","33cl","","","Sans vous le cacher, on est des fans d'IPA. Alors quand on a reçu celle de Galibot, on avait de grosses attentes vu le niveau de l'équipe Galibot. Eh ben, ça n'a pas loupé: une robe blonde plutôt claire avec cette belle mousse onctueuse qui dégage des notes d'agrumes et de fleurs. En bouche, c'est rond, bien rond et c'est surtout fruité avec une amertume très plaisante qui rend l'exercice très réussi. De toutes façons, chez Galibot, on est rarement déçus.","","","","","","","",""
"85983","Pale Lagers - Helles","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/30_930gg_1344745486.png","EUR","2020-11-12 10:51:16","Bière blonde de type Pale Lagers Helles 
- Malts : Pilsen , Caramel Munich
- Houblons : Saphir , Herkules
- Levuees : WYeast 2208
Notre Blonde est une bière de type “Helles”, brassée dans la pure tradition de la fermentation basse. Une couleur jaune éclatante, des arômes de grain et de malt prédominant. En bouche, la faible amertume laisse un produit doux avec un joli final sur le miel.
La Helles (en allemand “clair”) est un type de bière blonde allemande de fermentation basse brassée en Bavière. Elle titre entre 4,5 et 6% d’alcool. Son goût est proche de celui des bières de type Pils mais moins houblonné et plus malté.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","Blonde 6x33cl","https://www.adopteunbrasseur.fr/listing/a930kukerl4-brasserie-galibot-blonde-blonde-6x33cl","Carton de 6","Grand Est","Galibot","Blonde","6","Faible","Permanente","Bouteille en verre","33cl","","","L'équipe Galibot est passée maître dans la construction de bières de style Lager (fermentation basse). Cette blonde ne déroge pas à la règle: une robe blonde brillante, un nez aux arômes de malt, une faible amertume et une finale avec une touche de miel. C'est rond et désaltérant, idéal à l'apéritif.","","","","","","","",""
"85977","India Pale Lager","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/55_z687e_968894767.png","EUR","2020-11-12 10:24:25","Bière blonde de type India Pale Lager 
- Céréales : Malt Munich II
- Houblons : East Kent Golding - Chinook
- Levure: Safale US-05
Ce produit un peu spécial est une bière inspirée d’une boisson péruvienne : la Chicha Morada. Elle est brassée à partir de maïs violet. Sa robe est d’une belle couleur rubis et sa mousse dense et persistante. La bouche est agréable, souple et légèrement épicée. Vous finirez sur des notes de litchi et d’agrumes. L’illustration de l’étiquette a été réalisée par Kevin Hohler.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","Princesse Inca 6x33cl","https://www.adopteunbrasseur.fr/listing/964iwa9xffc-brasserie-galibot-princesse-inca-blonde-6x33cl","Carton de 6","Grand Est","Galibot","Cuivrée","5.1","Modérée","Permanente","Bouteille en verre","33cl","","","Alors là, on est sur une extraterrestre....La Princesse Inca est une ovni dans le monde brassicole: une robe rubis, brillante avec une mousse fine persistante, au nez c'est le voyage assuré dans un pays tropical avec des notes puissantes de litchi. En bouche, c'est le feu d'artifice: une rondeur très agréable, une pétillance fine, un équilibre céréales et fruits remarquable. On est sous le charme et c'est une de nos résidentes permanente dans notre cave !

3* Guide Hachette 2021 et coup de coeur de la rédactrice, on en attendait pas moins.","","","","","","Coup de coeur","",""
"85854","Pilsner","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/58_f16nx_2104463876.png","EUR","2020-11-11 16:35:14","Bière Blonde de basse fermentation de style Pils
- Céréales :Pils, Caramel Hell, Caramel pils
- Houblon : Herkules, Saphir, Tradition, Mittelfruh
Pour cette bière, nous sommes allé chercher l’inspiration en Forêt Noire. 
Cette Pils est conçue avec une eau douce révélant l’arôme floral des houblons.
Sa robe est dorée et brillante, et sa mousse persistante. L’amerture reste subtile et laisse sa place à un final toasté. L’étiquette a été réalisée par Stéphane Perger.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","10","","alexandre.wirig@brasserie-galibot.com","La Pils de Schoeneck 6x33cl","https://www.adopteunbrasseur.fr/listing/1ui1g9ybprq-la-pils-de-schoeneck-6x33cl","Carton de 6","Grand Est","Galibot","Blonde","5","Modérée","Permanente","Bouteille en verre","33cl","","","Il faut être clair, le style Pils n'a jamais été notre tasse de thé. Mais là, on doit avouer que l'équipe Galibot fait très fort au point de revoir notre point de vue: une robe magnifique, un nez floral et malté, confirmée en bouche avec une sensation toastée en fin de bouche. C'est sec et très désaltérant, idéal en plein coeur de l'été. 

Elisabeth Pierre au travers du guide hachette des bières 2021 lui attribue la meilleure note possible (3*) et son coup de coeur, c'est dire!","","","","","","***","",""
"85794","Witbier","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/94_ztnh1_731311606.png","EUR","2020-11-11 14:08:05","Bière Blanche à la crème de pineau.
Subtil mariage avec la bière de pineau, voilà un bière douce au palais qui rappelle la texture charnue du melon.","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","10","","pauline@brasseriegeorgette.com","Par Les Soirs Bleus d'été 12x33cl","https://www.adopteunbrasseur.fr/listing/04g2dzlqpgz-brasserie-georgette-par-les-soirs-bleu-dete-blanche-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blanche","4.5","Modérée","Ephémère","Canette","33cl","","","","","","","","Bio","","",""
"85792","Fruitées / Epicées","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/93_duhte_1759278734.png","EUR","2020-11-11 14:08:28","Bière d'hiver généreuse et épicée qui réconforte par temps froid.
- Malts: 
- Houblons: ","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","10","","pauline@brasseriegeorgette.com","La Saison Des Brumes 12x33cl","https://www.adopteunbrasseur.fr/listing/evgm36sx61o-brasserie-georgette-la-saison-des-brumes-blonde-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blonde","6","Modérée","Ephémère","Canette","33cl","","","","","","","","Bio","","",""
"85788","India Pale Ale","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/91_ol9eg_147001449.png","EUR","2020-11-11 13:48:58","Un tourbillon de houblon, des saveurs d'agrumes, de fruits de la passion qui feront virevolter vos papilles !

- Malts: Pilsen Bio
- Houblons: Simcoe bio & Cascade Français","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","10","","pauline@brasseriegeorgette.com","Looping 12x33cl","https://www.adopteunbrasseur.fr/listing/2lajt6vlelo-brasserie-georgette-lopping-blonde-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blonde","6","Modérée","Permanente","Canette","33cl","","","La Looping est une bière de style IPA (India Pale Ale) qui ravira les fans de saveurs fruitées et florales grâce à l'association des houblons Simcoe et Cascade. Sa robe blonde et légèrement trouble, son nez parfumé et son amertume bien maîtrisée permettra aux plus sceptiques de ce style de changer d'avis (ou pas)!","","","","","","","",""
"85785","Fruitées / Epicées","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/84_6c36g_1090621120.png","EUR","2020-11-11 13:49:28","Bière au gingembre

Brumes lointaines et soleil levant, effluves fraîches et poivrées des céréales enlaçant le gingembre, c'est toujours la Saison des amours quand je vogue avec toi. 

- Malts: Pilsen bio, Froment bio
- Houblons: Simcoe","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","10","","pauline@brasseriegeorgette.com","Le Vent Se Lève 12x33cl","https://www.adopteunbrasseur.fr/listing/kxk0saf5gda-brasserie-georgette-le-vent-se-leve-blonde-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blonde","5.5","Faible","Permanente","Canette","33cl","","","Elle est fraîche, désaltérante et te transporte vers des pays lointains très à l'Est. Cette bière au Gingembre est un voyage plein d'épices, avec sa robe blonde légèrement trouble et au nez floral et fruité. En bouche, la pétillance est légère, le gingembre doux et persistant en bouche comme une invitation à rester. Cette bière ravira les amoureux/ses de bières légères mais gouteuses.","","","","","Bio","","",""
"85234","Fumées","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/86_cfrky_2050863740.png","EUR","2020-11-09 16:54:59","Lard et la manière, une bière fumée aux accents de bacon, ça démarre bien.

- Malts: Pilsen bio, malt fumé bio
- Houblon: first Gold bio et Simcoe Bio","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","15","","pauline@brasseriegeorgette.com","Sur des chapeaux de roue 12x33cl","https://www.adopteunbrasseur.fr/listing/8d7fievk4vb-brasserie-georgette-sur-les-chapeaux-de-roue-blonde-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blonde","4.7","Faible","Permanente","Canette","33cl","","","Sur le papier, on se dit: une bière aux accents de lard fumé...mais qu'est ce que c'est que ça? Et bien, ça, c'est la Chapeau de Roues de Georgette et on peut dire que l'effet est réussi. Au nez, c'est clair on est sur une bière fumée mais aussi fruitée, la robe est blonde, claire, la mousse persistance et légère. En bouche, là, c'est la surprise: on est en plein barbecue, des saveurs boisées et ce goût léger de lard en fin de bouche. C'est bien construit, original, rafraîchissant. Un bon burger ou une pizza accompagnera parfaitement cette bière à l'accent canadien.","","","","","Bio","","",""
"85220","Blonde Ale","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/89_8qxyj_1057250699.png","EUR","2020-11-09 16:37:20","Bière de style Blonde Ale (SMASH: Single Malt, Single Hop)
Idéal pour se rafraîchir après (pendant) un match, dans les rebonds jaillissant des subtils houblons.

- Mats: Pilsen bio 
- Houblons: Simcoe bio","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","10","","pauline@brasseriegeorgette.com","SMASH 12x33cl","https://www.adopteunbrasseur.fr/listing/qtldc6egzoyf-brasserie-georgette-smash-blonde-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","Blonde","4","Faible","Permanente","Canette","33cl","","","Cette SMASH est tout ce qu'on peut attendre d'une SMASH (Single Malt, Single Hop): un bel équilibre entre les céréales et le houblon fruité Simcoe, une fraîcheur et un effet désaltérant immédiat. Avec sa robe jaune transparente, sa fine mousse et ses bulles légères, c'est la bière d'excellence pour un apéro d'été réussi (mais aussi toute l'année)","","","","","Bio","","",""
"83567","Hazy / New England IPA (NEIPA)","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/64_qafva_261088526.png","EUR","2020-11-02 14:27:22","La Jungle Fury est une New England IPA généreusement houblonnée, qui arbore une belle robe jaune orangée naturellement trouble. Son nez est  fruité avec des arômes de mangue et de fruit de la passion. En bouche, c’est tout aussi marqué : l’amertume est présente mais équilibrée. On aime : son corps doux et soyeux, associé à sa pétillance généreuse.
Contient :
- Eau, Malt d’orge et de blé, Avoine.
- Houblons : Citra, Idaho 7, Mosaic, Simcoe, Levure.
- IBU : 35","","1","48.848998","2.319394","19 Rue Pierre Leroux, 75007 Paris, France","27","6","15","","contact@1989brewing.com","Jungle Fury 6x33cl","https://www.adopteunbrasseur.fr/listing/vnegcpepfai-1989-brewing-jungle-fury-blonde-6x33cl","Carton de 6","Ile-de-France","1989 Brewing","Blonde","5.2","Modérée","Nouveauté","Canette","33cl","","","Ferme les yeux et bois cette gorgée de Jungle Fury....Et paf! Un aller simple sous le soleil, la mer, ma plage...tu es au bar de l'hôtel, une Pina Colada entre les mains....un bouquet d'ananas, de manque, de passion vient te transporter à l'autre bout de la planète. En bouche, c'est l'explosion de saveurs, mélange tropical et floral avec une belle amertume qui vient équilibrer le breuvage. C'est beau, ça sent bon l'été (même en plein hiver) et c'est très très bon. Voyage garantit!","","","","","","**","",""
"83565","Blonde Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/4_mltdo_46926369.png","EUR","2020-11-02 14:18:37","Bière Blonde de type Pale Ale (Single Malt Single Hop) 
- Céréale : Malt Pilsen
- Houblon : Chinook
- Levure: Safale S-04","","0","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","21","6","20","","jean.simon@trbl.fr","SMASH 6x33cl - La TRBL","https://www.adopteunbrasseur.fr/listing/zk62rb3b3ew-smash-6x33cl-la-trbl","Carton de 6","Ile-de-France","TRBL","Blonde","6","Faible","Permanente","Bouteille en verre","33cl","","","- Robe claire avec une belle mousse
- Nez plutôt léger, notes florales diffuses
- En bouche, des notes maltées agréables, très rafraîchissante et désaltérante. Idéal pour l'été. Attention toutefois aux 6% qui sont bien présents.","","","","","","","",""
"80393","Witbier","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/3_7jmfy_1508661716.png","EUR","2020-10-15 09:56:04","Bière blanche de type American Wheat
- Céréale : Malt Pilsen  - Malt de Blé
- Houblon : Cascade
- Levure: Safale US-05","","0","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","21","6","10","","jean.simon@trbl.fr","Blanche 6x33cl","https://www.adopteunbrasseur.fr/listing/eio3wi8w3gq-brasserie-la-trbl-blanche-blanche-6x33cl","Carton de 6","Ile-de-France","TRBL","Blanche","6","Faible","Permanente","Bouteille en verre","33cl","","","- Robe dorée et voilée avec une mousse onctueuse
- Nez taux touches d'agrumes et légère notes exotiques
- Une bouche assez courte bien maltée avec une attaque légèrement acidulée. Carbonatation fine et légère.","","","","","","","",""
"77001","American Pale Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/1_7oqlp_913774782.png","EUR","2020-09-23 06:31:56","La bière artisanale française CITRA de la brasserie la TRBL est une bière blonde de type Pale Ale avec des saveurs florales et notes d'agrumes.
- Céréales : Malt Pale Ale et Blé
- Houblons : Chinook - Citra
- Levure: Safale US-05","","0","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","21","6","10","","jean.simon@trbl.fr","Citra 6x33cl","https://www.adopteunbrasseur.fr/listing/6lad5fljrr08-brasserie-la-trbl-citra-blonde-6x33cl","Carton de 6","Ile-de-France","TRBL","Blonde","6","Modérée","Permanente","Bouteille en verre","33cl","","","- Robe couleur miel, belle mousse persistante, trouble
- Nez très agrumes, le houblon Citra est bien présent
- En bouche et bien c'est la surprise, le Citra a été travaillé différemment pour créer un bel équilibre entre amertume et acidité, on sort des sentiers battus.","","","","","","","",""
"74531","India Pale Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/2_2fx7d_1180867179.png","EUR","2020-12-11 14:46:22","Bière ambrée de type India Pale Ale
- Céréale : Malt Munich II
- Houblon : East Kent Golding - Chinook
- Levure: Safale US-05","","0","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","21","6","10","","jean.simon@trbl.fr","IPA 6x33cl","https://www.adopteunbrasseur.fr/listing/rswhi2fx6w7-brasserie-la-trbl-ipa-ambree-6x33cl","Carton de 6","Ile-de-France","TRBL","Rousse","6","Modérée","Permanente","Bouteille en verre","33cl","","","- Robe ambrée à la mousse fine mais onctueuse
- Nez très floral et très frais qui invite à la dégustation
- Une bouche bien longue, une belle attaque amère, bien équilibrée qui finit sur cette note de caramel qui te surprend et te renvoie en enfance. C'est très malin et très bien construit!","","","","","","","",""
"74509","Hazy / New England IPA (NEIPA)","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/1989_f8rmo_1260896127.png","EUR","2020-09-01 08:18:40","La Hazy arbore une belle robe jaune pâle trouble . Sa mousse est ultra généreuse et persistante . Le nez est très fruité et laisse transparaître des arômes d’agrumes avec une note citronnée . On retrouve en bouche ces arômes avec une attaque hyper tropicale et une fin de bouche plus vegetale . Sa légère acidité la rend plus drinkable et sa pétillance est à l’image de la mousse : super généreuse !
Contient :
- Céréales: Malt d’orge et de blé, Avoine, Lactose.
- Houblons : Citra et Mosaic
","","1","48.848998","2.319394","19 Rue Pierre Leroux, 75007 Paris, France","24","6","15","","contact@1989brewing.com","Hazy Pale Ale 6x33cl","https://www.adopteunbrasseur.fr/listing/ir7ko9elvhw3-1989-brewing-hazy-pale-blonde-6x33cl","Carton de 6","Ile-de-France","1989 Brewing","Blonde","5.2","Modérée","Nouveauté","Canette","33cl","","","Mais Doc' c'est quoi cette bière? Bienvenue en 1989, dans un univers pop-électro qui nous transporte dans notre jeunesse. La Hazy Pale Ale, c'est embarquer dans la Dolorean direction les tropiques! Au nez, c'est un voyage on pourrait la respirer pendant des heures: ananas, citron, mange. A l'oeil, c'est un cocktail coloré qui invite à la dégustation avec cette belle mousse épaisse. En bouche, c'est fruité, terriblement, et surtout crémeux. On la boit comme du petit lait, c'est du plaisir à l'état brut. Nom de Zeus!","","","","","","**","",""
"73885","Blonde Ale","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/13_7wnsr_783369194.png","EUR","2020-08-27 06:58:07","Blonde forte aux parfums fruités et aux arômes maltés et épicés.
- Malts : Pilsen, Pale Ale
- Houblons : Amarillo, Mosaic
- Levures : T-58 SafBrew Specialty Ale - Fermentis
","","1","48.852792","2.294558","16 Rue Edgar Faure, 75015 Paris, France","24","6","20","","benoit.beauquis@new-forest-co.com","Fulgur 6x33cl","https://www.adopteunbrasseur.fr/listing/rciue5276zqu-new-forest-brewing-company-fulgur-blonde-6x33cl","Carton de 6","Ile-de-France","New Forest Brewing Company","Blonde","7.5","Modérée","Nouveauté","Bouteille en verre","33cl","","","Une blonde forte à la robe cuivrée avec une belle mousse persistante. Au nez, c'est très floral mais aussi végétal, qui se confirme à la dégustation: les notes résineuses, boisées et florale s'associent à merveille. Belle longueur en bouche mais attention aux 7,5% en embuscade!","","","","","Bio","","",""
"73663","India Pale Ale","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/16_vyyzh_247290313.png","EUR","2020-08-25 12:46:46","IPA à la douce amertume et forgée autour des ses arômes Herbacé, Florale et Boisé
Fabrication locale et authentique transportant des saveurs florales, boisées, fruitées… Nos recettes vous feront voyager entre les arômes portés par les houblons et les malts d’orge choisis avec soin. Nos bières s’adressent aux personnes désireuses de découvrir un nouvel environnement gustatif, plus naturel, plus vivant, à contre sens des normes actuels. A travers nos bières, nous souhaitons vous partager les essences végétales des maquis corse, la fraicheur des Alpes et la douceur de l’été. Au travers de cette expérience nous cherchons à nous intégrer dans une économie plus circulaire, plus locale et respectueuse de l’environnement.
- Malts : Pale Ale, Tourambré
- Houblons : Amarillo, Brewers gold, Colombus, Crystal
- Levures : BRY-97 American West Coast Ale - LALLEMAND","","1","48.852792","2.294558","16 Rue Edgar Faure, 75015 Paris, France","24","6","20","","benoit.beauquis@new-forest-co.com","IPA 6x33cl - New Forest Brewing Company","https://www.adopteunbrasseur.fr/listing/45dlch72d2w-ipa-6x33cl-new-forest-brewing-company","Carton de 6","Ile-de-France","New Forest Brewing Company","Rousse","5.5","Modérée","Nouveauté","Bouteille en verre","33cl","","","On a eu le privilège de déguster les premières IPA de New Forest Brewing Company et on peut dire que l'essai s'est vite transformé en un beau résultat. Cette IPA a la robe rousse et la mousse onctueuse à un nez très floral aux touches d'agrumes légères mais bien présentes. En bouche, la signature d'une IPA bien construite est là avec une belle amertume bien équilibrée avec les notes florales détectées au nez. Belle tenue en bouche avec une carbonatation fine.","","","","","Bio","","",""
